licencePlate,start_time,end_time,start_lat,start_lon,end_lat,end_lon,travel_time,vehicleTypeId,zipCode,model,type,postcode,zipCodeFixed,end_zipCode,end_postcode,start_area,end_area,route,day_of_week,hour_of_day
ce58914,2025-09-21 05:21:08,2025-09-21 07:17:08,55.673145,12.563033,55.673088,12.563013,116,2,1651,Renault Zoe,car,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Sunday,5
dc47415,2025-09-20 10:35:08,2025-09-20 18:13:08,55.668472,12.617269,55.668457,12.617254,458,34,2300,Renault Zoe,car,2300,2300,2000.0,2000.0,Kobenhavn S,Frederiksberg C,Kobenhavn S → Frederiksberg C,Saturday,10
dc50634,2025-09-20 07:33:08,2025-09-20 10:37:09,55.672997,12.588096,55.672951,12.588129,184,34,1401,Renault Zoe,car,1050,1050,2000.0,2000.0,Kobenhavn K,Frederiksberg C,Kobenhavn K → Frederiksberg C,Saturday,7
dd91446,2025-09-19 16:15:08,2025-09-20 01:33:09,55.709026,12.522904,55.709026,12.522978,558,31,2400,unknown,van,2400,2400,2100.0,2100.0,Kobenhavn NV,Kobenhavn O,Kobenhavn NV → Kobenhavn O,Friday,16
de88588,2025-09-20 10:13:08,2025-09-20 11:43:08,55.681618,12.532388,55.681618,12.532418,90,34,1861,Renault Zoe,car,2000,2000,2100.0,2100.0,Frederiksberg C,Kobenhavn O,Frederiksberg C → Kobenhavn O,Saturday,10
de88701,2025-09-21 02:59:08,2025-09-21 10:51:08,55.663525,12.562512,55.663502,12.562496,472,34,1561,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Sunday,2
de88705,2025-09-19 16:15:08,2025-09-20 08:43:08,55.702019,12.479856,55.702068,12.479875,988,34,2700,Renault Zoe,car,2700,2700,2100.0,2100.0,Bronshoj,Kobenhavn O,Bronshoj → Kobenhavn O,Friday,16
de88705,2025-09-20 19:43:08,2025-09-21 05:51:08,55.695591,12.539555,55.695534,12.539639,608,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Saturday,19
dp74149,2025-09-20 11:45:09,2025-09-21 09:03:08,55.658398,12.613809,55.658382,12.613788,1278,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Saturday,11
dr11573,2025-09-19 19:51:08,2025-09-20 09:45:09,55.697121,12.494017,55.697151,12.493974,834,34,2700,Renault Zoe,car,2700,2700,2200.0,2200.0,Bronshoj,Kobenhavn N,Bronshoj → Kobenhavn N,Friday,19
dr11595,2025-09-19 16:15:08,2025-09-20 15:25:09,55.652603,12.569279,55.652676,12.569257,1390,94,1561,Renault Zoe,car,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Friday,16
dr11672,2025-09-20 08:19:08,2025-09-20 08:53:08,55.707748,12.524272,55.707813,12.524301,34,34,2400,Renault Zoe,car,2400,2400,2300.0,2300.0,Kobenhavn NV,Kobenhavn S,Kobenhavn NV → Kobenhavn S,Saturday,8
dr11684,2025-09-19 19:43:08,2025-09-19 19:51:08,55.672764,12.554585,55.672764,12.554585,8,34,1617,Renault Zoe,car,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Friday,19
dr11690,2025-09-19 16:15:08,2025-09-19 19:45:08,55.684074,12.581854,55.683975,12.581781,210,34,1306,Renault Zoe,car,1050,1050,2300.0,2300.0,Kobenhavn K,Kobenhavn S,Kobenhavn K → Kobenhavn S,Friday,16
dz81010,2025-09-20 22:37:08,2025-09-20 23:05:08,55.678352,12.581875,55.678337,12.581923,28,34,1067,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Saturday,22
eb61364,2025-09-20 05:57:08,2025-09-20 11:17:08,55.665398,12.557562,55.665428,12.557613,320,34,1718,Renault Zoe,car,1550,1550,2400.0,2400.0,Kobenhavn V,Kobenhavn NV,Kobenhavn V → Kobenhavn NV,Saturday,5
cx86701,2025-09-21 15:07:08,2025-09-22 06:39:08,55.667271,12.612294,55.667294,12.612301,932,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Sunday,15
de88698,2025-09-22 07:01:09,2025-09-22 16:49:08,55.68042,12.527757,55.680405,12.5276,588,34,2000,Renault Zoe,car,2000,2000,2400.0,2400.0,Frederiksberg C,Kobenhavn NV,Frederiksberg C → Kobenhavn NV,Monday,7
dg12359,2025-09-21 14:49:08,2025-09-21 16:17:08,55.706005,12.524847,55.70602,12.524813,88,34,2400,Renault Zoe,car,2400,2400,2200.0,2200.0,Kobenhavn NV,Kobenhavn N,Kobenhavn NV → Kobenhavn N,Sunday,14
dy18912,2025-09-22 19:11:08,2025-09-23 05:01:08,55.707325,12.551273,55.707355,12.551194,590,34,2100,Renault Zoe,car,2100,2100,2300.0,2300.0,Kobenhavn O,Kobenhavn S,Kobenhavn O → Kobenhavn S,Monday,19
dy18955,2025-09-21 18:53:09,2025-09-21 23:23:08,55.621597,12.575736,55.62225,12.575598,270,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Sunday,18
cx86708,2025-09-24 17:27:09,2025-09-24 21:31:08,55.700951,12.548916,55.700993,12.548954,244,34,2200,Renault Zoe,car,2200,2200,2450.0,2450.0,Kobenhavn N,Kobenhavn SV,Kobenhavn N → Kobenhavn SV,Wednesday,17
cx86713,2025-09-23 06:15:08,2025-09-23 08:33:08,55.697826,12.533201,55.697803,12.533162,138,34,2400,Renault Zoe,car,2400,2400,2450.0,2450.0,Kobenhavn NV,Kobenhavn SV,Kobenhavn NV → Kobenhavn SV,Tuesday,6
dd34511,2025-09-24 16:07:08,2025-09-24 16:37:09,55.681232,12.568496,55.681187,12.568506,30,34,1452,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Wednesday,16
de88698,2025-09-23 14:05:08,2025-09-23 14:11:08,55.683113,12.585738,55.683113,12.585738,6,34,1301,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Tuesday,14
df15140,2025-09-23 14:07:09,2025-09-23 14:23:08,55.699139,12.529446,55.699139,12.529446,16,34,2400,Renault Zoe,car,2400,2400,2300.0,2300.0,Kobenhavn NV,Kobenhavn S,Kobenhavn NV → Kobenhavn S,Tuesday,14
dr11663,2025-09-23 05:23:09,2025-09-23 05:35:08,55.682381,12.500484,55.682381,12.500484,12,34,2720,Renault Zoe,car,2720,2720,2400.0,2400.0,Vanlose,Kobenhavn NV,Vanlose → Kobenhavn NV,Tuesday,5
dr11663,2025-09-23 05:53:09,2025-09-23 06:21:08,55.674294,12.553381,55.674332,12.55333,28,34,1908,Renault Zoe,car,2000,2000,2400.0,2400.0,Frederiksberg C,Kobenhavn NV,Frederiksberg C → Kobenhavn NV,Tuesday,5
dr11729,2025-09-23 20:29:08,2025-09-23 21:05:08,55.671371,12.619433,55.671387,12.61944,36,34,1441,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Tuesday,20
dr11742,2025-09-24 12:23:08,2025-09-24 13:29:08,55.667015,12.54836,55.666977,12.548285,66,34,1676,Renault Zoe,car,1550,1550,2100.0,2100.0,Kobenhavn V,Kobenhavn O,Kobenhavn V → Kobenhavn O,Wednesday,12
dr11742,2025-09-24 13:51:08,2025-09-24 15:13:08,55.651718,12.526129,55.651718,12.526114,82,34,2450,Renault Zoe,car,2450,2450,2100.0,2100.0,Kobenhavn SV,Kobenhavn O,Kobenhavn SV → Kobenhavn O,Wednesday,13
dy44088,2025-09-24 20:37:09,2025-09-24 20:45:08,55.683186,12.551388,55.683186,12.551388,8,34,1966,Renault Zoe,car,2000,2000,2100.0,2100.0,Frederiksberg C,Kobenhavn O,Frederiksberg C → Kobenhavn O,Wednesday,20
dy44102,2025-09-24 18:19:08,2025-09-24 21:23:08,55.704689,12.501337,55.704689,12.50133,184,34,2700,Renault Zoe,car,2700,2700,2100.0,2100.0,Bronshoj,Kobenhavn O,Bronshoj → Kobenhavn O,Wednesday,18
dy74214,2025-09-23 14:53:09,2025-09-24 10:05:08,55.667553,12.604437,55.667587,12.604447,1152,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Tuesday,14
dz55092,2025-09-23 06:51:08,2025-09-23 08:49:09,55.708942,12.550803,55.708935,12.550848,118,34,2200,Renault Zoe,car,2200,2200,2400.0,2400.0,Kobenhavn N,Kobenhavn NV,Kobenhavn N → Kobenhavn NV,Tuesday,6
dz81001,2025-09-23 09:01:08,2025-09-23 10:59:08,55.700153,12.524123,55.700108,12.524174,118,34,2400,Renault Zoe,car,2400,2400,2700.0,2700.0,Kobenhavn NV,Bronshoj,Kobenhavn NV → Bronshoj,Tuesday,9
eb26820,2025-09-23 04:47:09,2025-09-23 05:03:09,55.696339,12.587612,55.696339,12.587612,16,34,2100,Renault Zoe,car,2100,2100,2100.0,2100.0,Kobenhavn O,Kobenhavn O,Kobenhavn O → Kobenhavn O,Tuesday,4
eb78407,2025-09-23 11:13:09,2025-09-23 16:09:08,55.65184,12.604162,55.651821,12.60416,296,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Tuesday,11
ec12339,2025-09-23 07:59:09,2025-09-23 08:49:09,55.678509,12.552277,55.678474,12.552354,50,34,1913,Renault Zoe,car,2000,2000,2400.0,2400.0,Frederiksberg C,Kobenhavn NV,Frederiksberg C → Kobenhavn NV,Tuesday,7
ec20881,2025-09-23 05:49:08,2025-09-23 14:09:09,55.668507,12.618137,55.668415,12.618162,500,34,1441,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Tuesday,5
ec91761,2025-09-23 14:41:09,2025-09-24 12:01:09,55.662022,12.51567,55.661938,12.51557,1280,103,2500,Opel Vivaro Electric,van,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Tuesday,14
bz95584,2025-09-25 16:31:09,2025-09-25 16:47:08,55.678604,12.58713,55.678604,12.58713,16,2,1056,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Thursday,16
cb23361,2025-09-26 09:49:09,2025-09-26 10:35:08,55.705021,12.561118,55.705021,12.561105,46,2,2100,Renault Zoe,car,2100,2100,2100.0,2100.0,Kobenhavn O,Kobenhavn O,Kobenhavn O → Kobenhavn O,Friday,9
cb23361,2025-09-26 10:53:08,2025-09-26 12:39:09,55.663475,12.589425,55.663475,12.589431,106,2,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Friday,10
cx86661,2025-09-24 21:39:09,2025-09-25 03:29:09,55.696003,12.538863,55.69598,12.538831,350,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Wednesday,21
cx86708,2025-09-25 20:05:08,2025-09-26 06:33:08,55.63969,12.611955,55.63969,12.611937,628,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Thursday,20
cx86753,2025-09-26 06:43:09,2025-09-26 12:39:09,55.688614,12.5972,55.688606,12.597233,356,34,1259,Renault Zoe,car,1050,1050,2500.0,2500.0,Kobenhavn K,Valby,Kobenhavn K → Valby,Friday,6
de51770,2025-09-26 10:43:08,2025-09-26 11:41:09,55.641148,12.614547,55.641186,12.614595,58,2,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Friday,10
de88620,2025-09-24 21:19:08,2025-09-25 04:29:08,55.711475,12.474534,55.711475,12.474502,430,34,2700,Renault Zoe,car,2700,2700,2300.0,2300.0,Bronshoj,Kobenhavn S,Bronshoj → Kobenhavn S,Wednesday,21
de88701,2025-09-24 21:19:08,2025-09-25 14:59:08,55.654842,12.526559,55.654808,12.526528,1060,34,2500,Renault Zoe,car,2500,2500,2400.0,2400.0,Valby,Kobenhavn NV,Valby → Kobenhavn NV,Wednesday,21
de88747,2025-09-24 21:19:08,2025-09-25 05:27:08,55.62225,12.574746,55.62225,12.574746,488,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Wednesday,21
de88751,2025-09-26 09:19:09,2025-09-26 12:39:09,55.665585,12.600394,55.665607,12.600417,200,34,1426,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Friday,9
dy44081,2025-09-26 05:21:09,2025-09-26 05:29:08,55.696182,12.570479,55.696182,12.570479,8,34,1355,Renault Zoe,car,1050,1050,2720.0,2720.0,Kobenhavn K,Vanlose,Kobenhavn K → Vanlose,Friday,5
dy44114,2025-09-26 10:43:08,2025-09-26 11:55:08,55.697475,12.540296,55.697582,12.540163,72,34,2200,Renault Zoe,car,2200,2200,2400.0,2400.0,Kobenhavn N,Kobenhavn NV,Kobenhavn N → Kobenhavn NV,Friday,10
ea19441,2025-09-25 07:55:08,2025-09-25 10:19:08,55.66552,12.557361,55.66555,12.557328,144,34,1718,Renault Zoe,car,1550,1550,2400.0,2400.0,Kobenhavn V,Kobenhavn NV,Kobenhavn V → Kobenhavn NV,Thursday,7
ea53677,2025-09-26 05:47:08,2025-09-26 12:39:09,55.686314,12.499487,55.686352,12.499571,412,34,2720,Renault Zoe,car,2720,2720,2700.0,2700.0,Vanlose,Bronshoj,Vanlose → Bronshoj,Friday,5
eb61353,2025-09-24 21:19:08,2025-09-25 05:19:08,55.647655,12.549129,55.64764,12.549068,480,34,2450,Renault Zoe,car,2450,2450,2100.0,2100.0,Kobenhavn SV,Kobenhavn O,Kobenhavn SV → Kobenhavn O,Wednesday,21
eb69744,2025-09-25 20:25:09,2025-09-25 21:41:09,55.654648,12.536853,55.65464,12.536829,76,34,2450,Renault Zoe,car,2450,2450,2400.0,2400.0,Kobenhavn SV,Kobenhavn NV,Kobenhavn SV → Kobenhavn NV,Thursday,20
eb83098,2025-09-24 21:19:08,2025-09-25 07:03:08,55.664307,12.576621,55.664341,12.57663,584,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Wednesday,21
eh41666,2025-09-26 11:03:09,2025-09-26 12:39:09,55.671078,12.529338,55.671078,12.529358,96,34,1804,Renault Zoe,car,2000,2000,2100.0,2100.0,Frederiksberg C,Kobenhavn O,Frederiksberg C → Kobenhavn O,Friday,11
bn32098,2025-09-26 12:27:08,2025-09-26 12:33:08,55.70948,12.551223,55.70948,12.551223,6,2,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Friday,12
bp20003,2025-09-27 08:03:09,2025-09-27 09:17:08,55.684074,12.525504,55.684067,12.525533,74,2,2000,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Saturday,8
ce58891,2025-09-26 17:25:08,2025-09-26 17:35:08,55.680874,12.582295,55.680874,12.582295,10,2,1107,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Friday,17
ce58896,2025-09-27 19:29:09,2025-09-27 23:13:09,55.663265,12.600582,55.663353,12.600478,224,2,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Saturday,19
cx86700,2025-09-27 20:19:08,2025-09-27 23:07:08,55.660465,12.626945,55.660465,12.626962,168,34,2300,Renault Zoe,car,2300,2300,2450.0,2450.0,Kobenhavn S,Kobenhavn SV,Kobenhavn S → Kobenhavn SV,Saturday,20
cx86710,2025-09-26 21:53:09,2025-09-26 22:45:08,55.696339,12.586826,55.696388,12.586826,52,34,2100,Renault Zoe,car,2100,2100,2000.0,2000.0,Kobenhavn O,Frederiksberg C,Kobenhavn O → Frederiksberg C,Friday,21
dc66087,2025-09-26 13:53:08,2025-09-26 14:05:08,55.691929,12.560283,55.691929,12.560283,12,34,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Friday,13
dd34510,2025-09-27 00:19:09,2025-09-27 02:49:08,55.65844,12.514652,55.658413,12.514602,150,34,2500,Renault Zoe,car,2500,2500,2400.0,2400.0,Valby,Kobenhavn NV,Valby → Kobenhavn NV,Saturday,0
dd34510,2025-09-27 09:31:09,2025-09-27 10:03:09,55.677944,12.53102,55.67802,12.53092,32,34,1861,Renault Zoe,car,2000,2000,2400.0,2400.0,Frederiksberg C,Kobenhavn NV,Frederiksberg C → Kobenhavn NV,Saturday,9
de51770,2025-09-26 23:21:08,2025-09-27 07:39:08,55.666039,12.555644,55.665916,12.555479,498,2,1719,Renault Zoe,car,1550,1550,2400.0,2400.0,Kobenhavn V,Kobenhavn NV,Kobenhavn V → Kobenhavn NV,Friday,23
de88698,2025-09-26 19:27:08,2025-09-27 12:25:08,55.675156,12.614872,55.675186,12.614897,1018,34,2300,Renault Zoe,car,2300,2300,2200.0,2200.0,Kobenhavn S,Kobenhavn N,Kobenhavn S → Kobenhavn N,Friday,19
dr11660,2025-09-26 20:55:08,2025-09-27 07:47:08,55.694565,12.499996,55.694515,12.499888,652,34,2720,Renault Zoe,car,2720,2720,2720.0,2720.0,Vanlose,Vanlose,Vanlose → Vanlose,Friday,20
dr11660,2025-09-27 12:35:08,2025-09-27 12:59:09,55.647671,12.549196,55.647671,12.549223,24,34,2450,Renault Zoe,car,2450,2450,2300.0,2300.0,Kobenhavn SV,Kobenhavn S,Kobenhavn SV → Kobenhavn S,Saturday,12
dy44129,2025-09-26 13:57:08,2025-09-26 14:55:08,55.660336,12.568848,55.660313,12.568731,58,34,1561,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Friday,13
dz55126,2025-09-27 07:15:09,2025-09-27 08:21:08,55.654274,12.589996,55.654247,12.590129,66,34,2300,Renault Zoe,car,2300,2300,2700.0,2700.0,Kobenhavn S,Bronshoj,Kobenhavn S → Bronshoj,Saturday,7
dz92215,2025-09-28 07:39:08,2025-09-28 08:21:08,55.676414,12.598767,55.67635,12.598742,42,34,1428,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Sunday,7
ea53673,2025-09-26 13:53:08,2025-09-26 14:55:08,55.667561,12.567067,55.667561,12.567183,62,34,1577,Renault Zoe,car,1550,1550,2100.0,2100.0,Kobenhavn V,Kobenhavn O,Kobenhavn V → Kobenhavn O,Friday,13
eb16554,2025-09-26 12:05:08,2025-09-26 12:11:09,55.678581,12.494684,55.678581,12.494684,6,34,2720,Renault Zoe,car,2720,2720,2400.0,2400.0,Vanlose,Kobenhavn NV,Vanlose → Kobenhavn NV,Friday,12
eb16554,2025-09-27 14:35:08,2025-09-28 05:49:08,55.700718,12.504203,55.700718,12.504222,914,34,2700,Renault Zoe,car,2700,2700,2400.0,2400.0,Bronshoj,Kobenhavn NV,Bronshoj → Kobenhavn NV,Saturday,14
eb69734,2025-09-26 12:27:08,2025-09-26 16:47:09,55.671474,12.591093,55.671474,12.591003,260,34,1420,Renault Zoe,car,1050,1050,2000.0,2000.0,Kobenhavn K,Frederiksberg C,Kobenhavn K → Frederiksberg C,Friday,12
ec20876,2025-09-27 20:17:08,2025-09-28 05:27:08,55.679394,12.522233,55.679394,12.522237,550,34,2000,Renault Zoe,car,2000,2000,2500.0,2500.0,Frederiksberg C,Valby,Frederiksberg C → Valby,Saturday,20
ec20878,2025-09-27 23:37:08,2025-09-28 06:01:08,55.699627,12.524872,55.699665,12.524744,384,34,2400,Renault Zoe,car,2400,2400,2300.0,2300.0,Kobenhavn NV,Kobenhavn S,Kobenhavn NV → Kobenhavn S,Saturday,23
ee96558,2025-09-26 20:03:08,2025-09-26 22:09:09,55.688232,12.494006,55.68819,12.494006,126,34,2720,Renault Zoe,car,2720,2720,2450.0,2450.0,Vanlose,Kobenhavn SV,Vanlose → Kobenhavn SV,Friday,20
cx86685,2025-09-29 20:07:09,2025-09-30 02:23:08,55.696304,12.550403,55.696312,12.550403,376,34,2200,Renault Zoe,car,2200,2200,2450.0,2450.0,Kobenhavn N,Kobenhavn SV,Kobenhavn N → Kobenhavn SV,Monday,20
cx86692,2025-09-29 06:27:08,2025-09-29 11:39:08,55.682228,12.495778,55.682201,12.495839,312,34,2000,Renault Zoe,car,2000,2000,2500.0,2500.0,Frederiksberg C,Valby,Frederiksberg C → Valby,Monday,6
cx86695,2025-09-29 21:41:08,2025-09-30 02:23:08,55.664753,12.576509,55.664772,12.576558,282,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Monday,21
dr11672,2025-09-29 06:41:08,2025-09-29 06:43:08,55.703384,12.56912,55.703384,12.56912,2,34,2100,Renault Zoe,car,2100,2100,2720.0,2720.0,Kobenhavn O,Vanlose,Kobenhavn O → Vanlose,Monday,6
dy44080,2025-09-28 09:31:08,2025-09-28 10:55:08,55.680283,12.505888,55.680161,12.50599,84,34,2000,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Sunday,9
dz55132,2025-09-29 16:47:08,2025-09-29 20:07:09,55.645752,12.628576,55.64571,12.628603,200,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Monday,16
dz92220,2025-09-28 08:51:08,2025-09-28 09:23:08,55.661671,12.511159,55.661751,12.511033,32,34,2500,Renault Zoe,car,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Sunday,8
ea19443,2025-09-29 05:19:08,2025-09-29 06:41:08,55.70681,12.565493,55.706821,12.565482,82,34,2100,Renault Zoe,car,2100,2100,2500.0,2500.0,Kobenhavn O,Valby,Kobenhavn O → Valby,Monday,5
ea19443,2025-09-29 06:55:08,2025-09-29 08:07:08,55.706821,12.565482,55.70681,12.565482,72,34,2100,Renault Zoe,car,2100,2100,2000.0,2000.0,Kobenhavn O,Frederiksberg C,Kobenhavn O → Frederiksberg C,Monday,6
ea53679,2025-09-28 16:21:09,2025-09-29 09:33:09,55.682667,12.488367,55.682854,12.488371,1032,34,2720,Renault Zoe,car,2720,2720,2000.0,2000.0,Vanlose,Frederiksberg C,Vanlose → Frederiksberg C,Sunday,16
eb69751,2025-09-29 14:33:08,2025-09-29 16:35:08,55.632626,12.575604,55.63269,12.575623,122,34,1561,Renault Zoe,car,1550,1550,2450.0,2450.0,Kobenhavn V,Kobenhavn SV,Kobenhavn V → Kobenhavn SV,Monday,14
eb78395,2025-09-28 08:17:08,2025-09-28 09:47:09,55.679134,12.511597,55.679062,12.511706,90,34,2000,Renault Zoe,car,2000,2000,2450.0,2450.0,Frederiksberg C,Kobenhavn SV,Frederiksberg C → Kobenhavn SV,Sunday,8
eb78395,2025-09-28 20:25:08,2025-09-29 08:51:08,55.675694,12.598897,55.675716,12.598816,746,34,1429,Renault Zoe,car,1050,1050,2450.0,2450.0,Kobenhavn K,Kobenhavn SV,Kobenhavn K → Kobenhavn SV,Sunday,20
ec31144,2025-09-29 16:47:08,2025-09-30 02:23:08,55.657887,12.50969,55.657829,12.50969,576,34,2500,Renault Zoe,car,2500,2500,2450.0,2450.0,Valby,Kobenhavn SV,Valby → Kobenhavn SV,Monday,16
ed35719,2025-09-28 12:21:08,2025-09-28 12:23:08,55.698257,12.516521,55.698257,12.516521,2,34,2400,Renault Zoe,car,2400,2400,2450.0,2450.0,Kobenhavn NV,Kobenhavn SV,Kobenhavn NV → Kobenhavn SV,Sunday,12
dd34511,2025-09-30 21:33:08,2025-10-01 08:05:08,55.708782,12.583058,55.708733,12.583128,632,34,2100,Renault Zoe,car,2100,2100,2450.0,2450.0,Kobenhavn O,Kobenhavn SV,Kobenhavn O → Kobenhavn SV,Tuesday,21
de88736,2025-09-30 09:29:08,2025-09-30 09:57:09,55.704762,12.506166,55.704727,12.506163,28,34,2700,Renault Zoe,car,2700,2700,2300.0,2300.0,Bronshoj,Kobenhavn S,Bronshoj → Kobenhavn S,Tuesday,9
dr11623,2025-10-01 14:37:08,2025-10-01 15:17:09,55.688198,12.584326,55.688232,12.584306,40,34,1313,Renault Zoe,car,1050,1050,2720.0,2720.0,Kobenhavn K,Vanlose,Kobenhavn K → Vanlose,Wednesday,14
dy44075,2025-09-30 11:11:09,2025-09-30 11:29:09,55.673943,12.55155,55.673958,12.55154,18,34,1618,Renault Zoe,car,1550,1550,2000.0,2000.0,Kobenhavn V,Frederiksberg C,Kobenhavn V → Frederiksberg C,Tuesday,11
dy44084,2025-09-30 02:15:08,2025-09-30 02:53:08,55.707798,12.598448,55.708145,12.599196,38,34,2150,Renault Zoe,car,2150,2150,2000.0,2000.0,Nordhavn,Frederiksberg C,Nordhavn → Frederiksberg C,Tuesday,2
dy44084,2025-09-30 02:55:09,2025-09-30 04:31:09,55.708023,12.597821,55.708416,12.598075,96,34,2150,Renault Zoe,car,2150,2150,2450.0,2450.0,Nordhavn,Kobenhavn SV,Nordhavn → Kobenhavn SV,Tuesday,2
dy44099,2025-10-01 15:03:08,2025-10-01 19:35:08,55.690731,12.558529,55.690796,12.558496,272,34,2200,Renault Zoe,car,2200,2200,2000.0,2000.0,Kobenhavn N,Frederiksberg C,Kobenhavn N → Frederiksberg C,Wednesday,15
dy44123,2025-10-01 07:35:08,2025-10-01 09:39:08,55.661026,12.518779,55.661018,12.518824,124,34,2500,Renault Zoe,car,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Wednesday,7
dy44123,2025-10-01 15:29:09,2025-10-01 16:23:08,55.654728,12.502161,55.654865,12.502169,54,34,2500,Renault Zoe,car,2500,2500,2300.0,2300.0,Valby,Kobenhavn S,Valby → Kobenhavn S,Wednesday,15
dz55143,2025-09-30 02:15:08,2025-09-30 03:39:09,55.712833,12.56499,55.712727,12.565043,84,34,2100,Renault Zoe,car,2100,2100,2700.0,2700.0,Kobenhavn O,Bronshoj,Kobenhavn O → Bronshoj,Tuesday,2
ea69858,2025-10-01 06:45:08,2025-10-01 09:51:09,55.694744,12.566638,55.694809,12.566573,186,34,2100,Renault Zoe,car,2100,2100,2300.0,2300.0,Kobenhavn O,Kobenhavn S,Kobenhavn O → Kobenhavn S,Wednesday,6
ea69858,2025-10-01 20:33:09,2025-10-01 21:41:08,55.710197,12.53088,55.710197,12.530871,68,34,2400,Renault Zoe,car,2400,2400,2100.0,2100.0,Kobenhavn NV,Kobenhavn O,Kobenhavn NV → Kobenhavn O,Wednesday,20
